uid, timestamp, type, gold won, towers, left army, right army
cgs_4dce36741f171, 0, 9 4 10 5 9 13 14 5 15 14 9 2 1017 13 7 14 15 17 12 15 1 10 13 2 11 9 15 13 4 5 1017 15 4 14 2 14 17 12 13 15 17 13 15 16 16 1017 2 11 15 13 8 2 15 17 12 9 17 13 3 1 10 8 9 12 13 10 9 7 2 1 7 7 17 12 4 16 4 13 9 8 5 10 2 15 9 17 2 10 15 1 5 3 9 7 15 10 9 14 1 12 8 11 11 15 10 17 13 17 5 2 5 9 3 1017 1 1 1017 5 3 9 1 9 3 1 8 3 12 10 10 1017 2 10 5 1017 17 2 1 4 1 14 15 1017 9 9 1017 13 15 3 5 7 1017 14 8 11 7 4 2 1017 4 3 2, 4576, -1 26 12 -1 5 12 -1 26 14 -1 26 16 -1 5 13 -1 5 15 -1 5 17 -1 26 13 -1 26 15 -1 26 17 -1 29 10 -1 27 9 -1 28 10 -1 4 10 -1 11 8 -1 9 8 -1 20 8 -1 22 8 -1 3 10 -1 2 10 -1 10 9 -1 21 9 -1 26 9 -1 25 9 -1 23 16 -1 7 12 -1 24 4 -1 7 8 -1 23 12 -1 7 16 -1 7 10 -1 23 10 -1 23 14 -1 7 14 -1 24 8 -1 24 6 -1 24 2 -1 24 0 -1 9 2 -1 9 6 -1 21 2 -1 21 6 -1 25 2 -1 25 6 -1 8 7 -1 23 7 -1 8 1 -1 23 1 -1 8 5 -1 23 5 -1 8 3 -1 7 6 -1 7 4 -1 7 2 -1 7 0 -1 23 3 -1 26 7 -1 26 6 -1 26 8 -1 26 1 -1 5 14 -1 5 16 -1 5 10 -1 26 5 -1 26 4 -1 26 3 -1 26 0 -1 9 4 -1 22 4 -1 9 0 -1 22 0 -1 6 2 -1 5 5 -1 5 7 -1 4 4 -1 4 5 -1 4 6 -1 4 7 -1 27 7 -1 27 8 -1 5 3 -1 5 2 -1 4 3 -1 5 1 -1 4 0 -1 5 0 -1 5 8 -1 26 2 -1 27 5 -1 27 6 -1 4 2 -1 4 1 -1 5 4 -1 5 6 -1 4 8 -1 27 0 -1 27 1 -1 27 2 -1 27 3 -1 27 4 , 4 2 1017 10 8 17 3 16 14 8 17 12 5 1 4 8 2 7 1 2 17 7 1 15 8 12 1017 3 13 7 15 2 7 7 4 1017 2 12 9 9 9 5 7 1 10 8 15 5 5 16 7 1 2 9 1017 10 14 8 4 4 13 3 7 1 5 4 8 3 3 17 7 5 3 1017 17 1017 5 9 5 5 4 12 8 15 8 13 15 3 17 13 8 16 12 10 5 7 13 12 2 3 2 1017 1 3 17 14 1017 9 1017 13 15 3 10 13 3 15 12 9 13 7 1 4 15 1017 11 1017 15 17 9 13 4 14 5 3 14 3 8 8 9 4 3 10 3 11 2 10 7 14 11 11 1 3 4 5 7 14 15 10 1017 10 2 17 12, request
cgs_4dce36741f171, 0, 15 15 10 17 1 8 12 2 7 1017 2 16 16 11 7 15 8 13 9 1 1 12 3 16 10 1017 5 5 12 5 5 12 7 8 15 4 1 5 17 2 15 12 8 13 15 13 2 4 10 15 16 12 14 3 2 14 15 13 13 8 11 1017 8 8 15 8 8 12 1017 12 1 4 5 1017 11 13 7 17 11 3 12 14 12 14 17 16 2 2 17 13 3 13 17 1017 13 1017 1017 8 7 4 13 8 13 11 15 5 14 4 7 10 13 8 3 16 2 10 1017 5 15 1017 15 16 9 10 7 14 4 4 5 8 16 2 14 1 8 11 1 15 7 12 7 5 1017 8 14 13 8 9 11 7 10 1017 5 15 4 13 1017 14 1 17 4 15 13 15 8, 4576, -1 26 12 -1 5 12 -1 26 14 -1 26 16 -1 5 13 -1 5 15 -1 5 17 -1 26 13 -1 26 15 -1 26 17 -1 29 10 -1 27 9 -1 28 10 -1 4 10 -1 11 8 -1 9 8 -1 20 8 -1 22 8 -1 3 10 -1 2 10 -1 10 9 -1 21 9 -1 26 9 -1 25 9 -1 23 16 -1 7 12 -1 24 4 -1 7 8 -1 23 12 -1 7 16 -1 7 10 -1 23 10 -1 23 14 -1 7 14 -1 24 8 -1 24 6 -1 24 2 -1 24 0 -1 9 2 -1 9 6 -1 21 2 -1 21 6 -1 25 2 -1 25 6 -1 8 7 -1 23 7 -1 8 1 -1 23 1 -1 8 5 -1 23 5 -1 8 3 -1 7 6 -1 7 4 -1 7 2 -1 7 0 -1 23 3 -1 26 7 -1 26 6 -1 26 8 -1 26 1 -1 5 14 -1 5 16 -1 6 6 -1 5 10 -1 4 8 -1 26 5 -1 26 4 -1 5 6 -1 26 3 -1 26 0 -1 9 4 -1 22 4 -1 9 0 -1 22 0 -1 6 2 -1 5 4 -1 5 5 -1 5 7 -1 4 4 -1 4 5 -1 4 6 -1 4 7 -1 27 7 -1 27 8 -1 5 3 -1 5 2 -1 4 2 -1 4 1 -1 4 3 -1 5 1 -1 4 0 -1 5 0 -1 5 8 -1 26 2 -1 27 0 -1 27 1 -1 27 2 -1 27 3 -1 27 4 -1 27 5 -1 27 6 , 14 15 12 2 11 2 8 8 14 5 3 2 9 1017 11 4 14 3 2 17 3 4 9 13 5 1 5 7 12 4 12 5 8 7 2 7 4 1017 10 2 12 4 1017 12 7 12 5 1017 9 7 4 5 7 16 1017 10 7 15 9 5 13 14 7 10 17 7 7 4 1017 9 1017 12 11 13 12 8 2 8 15 1 5 8 13 15 13 2 8 3 12 12 15 4 4 9 5 9 7 10 3 13 2 7 12 1 4 15 17 1 13 13 9 1017 14 9 5 9 5 12 12 8 4 2 15 11 14 1017 17 3 4 5 13 15 5 7 17 2 7 2 13 8 13 13 1 17 12 12 14 8 4 13 15 7 13 13 16 14 1 1017 17 7 3 14 10 2 13 12 4 5, request
cgs_4dce36741f171, 0, 11 7 12 5 5 15 3 13 10 14 1 17 5 1 10 4 14 17 15 10 8 1017 4 14 15 1017 16 15 16 17 15 9 14 8 1017 14 9 3 15 17 7 2 17 9 12 13 1 11 10 12 4 2 15 17 15 1 16 5 17 14 14 9 7 12 8 9 13 7 3 13 11 14 15 9 17 14 9 4 16 3 7 8 5 8 17 13 11 15 5 4 14 14 5 12 2 11 3 1017 15 14 9 15 13 5 10 7 2 12 2 10 5 4 13 13 8 3 14 13 16 8 8 12 1 4 1017 12 2 5 13 2 15 10 15 8 8 2 1017 1017 16 1 5 3 5 9 1 2 2 3 17 17 1 1017 8 14 3 12 9 9, 4320, -1 26 12 -1 5 12 -1 26 14 -1 26 16 -1 5 13 -1 5 15 -1 5 17 -1 26 13 -1 26 15 -1 26 17 -1 29 10 -1 27 9 -1 28 10 -1 4 10 -1 11 8 -1 9 8 -1 20 8 -1 22 8 -1 3 10 -1 2 10 -1 10 9 -1 21 9 -1 26 9 -1 25 9 -1 23 16 -1 7 12 -1 24 4 -1 7 8 -1 23 12 -1 7 16 -1 7 10 -1 23 10 -1 23 14 -1 7 14 -1 24 8 -1 24 6 -1 24 2 -1 24 0 -1 9 2 -1 9 6 -1 21 2 -1 21 6 -1 25 2 -1 25 6 -1 8 7 -1 23 7 -1 8 1 -1 23 1 -1 8 5 -1 23 5 -1 8 3 -1 7 6 -1 7 4 -1 7 2 -1 7 0 -1 23 3 -1 26 7 -1 26 6 -1 26 8 -1 26 1 -1 5 14 -1 5 16 -1 5 8 -1 6 6 -1 5 10 -1 4 8 -1 26 5 -1 26 2 -1 26 4 -1 5 6 -1 5 1 -1 26 3 -1 26 0 -1 5 0 -1 4 0 -1 9 4 -1 22 4 -1 9 0 -1 22 0 -1 6 2 -1 5 4 -1 5 5 -1 5 7 -1 4 3 -1 4 4 -1 4 5 -1 4 6 -1 4 7 -1 27 3 -1 27 4 -1 27 5 -1 27 6 -1 27 7 -1 27 8 -1 5 3 -1 5 2 -1 4 2 -1 4 1 , 3 4 1 4 13 8 16 16 1017 5 7 4 9 9 8 4 1017 9 11 8 2 8 1 15 10 4 1 3 9 16 13 1 2 3 16 7 2 15 14 13 11 10 14 4 5 8 12 1 9 7 15 13 1017 1017 15 12 11 4 15 10 17 8 12 17 1017 4 11 10 12 13 13 9 7 3 4 12 5 3 7 4 17 9 15 5 3 17 10 5 13 15 1017 12 17 3 17 1 3 14 4 17 10 3 1 1017 3 8 14 9 16 2 14 5 13 5 15 17 8 17 3 17 17 16 13 2 17 7 5 4 11 11 4 5 1017 1 1017 13 15 7 16 1 4 5 14 16 16 17 1 2 4 12 1017 14 4 16 8, request
cgs_4ddb2c2f2c564, 0, -1 29 14 -1 30 13 -1 30 12 -1 1 12 -1 1 13 -1 2 14 -1 2 15 -1 1 16 -1 1 17 -1 2 12 -1 2 13 -1 29 12 -1 29 13 -1 29 15 -1 29 16 -1 30 16 -1 29 17 -1 30 17 -1 4 12 -1 4 16 -1 26 12 -1 26 16 -1 0 11 -1 1 11 -1 3 9 -1 2 10 -1 29 10 -1 30 11 -1 31 11 -1 4 9 -1 28 9 -1 27 9 -1 5 10 -1 25 10 -1 7 8 -1 24 8 -1 1 6 -1 1 5 -1 1 4 -1 1 3 -1 2 5 -1 2 3 -1 3 4 -1 23 0 -1 8 0 -1 23 3 -1 23 6 -1 8 3 -1 8 6 -1 2 16 -1 29 3 -1 30 4 -1 30 5 -1 2 17 -1 30 3 -1 29 5 -1 28 4 -1 30 6 , 1017 4 11 9 8 13 8 1 1017 4 2 7 10 13 8 17 8 10 5 8 10 17 2 1 1017 7 1 3 1017 15 13 13 5 10 7 15 1 12 8 16 15 12 5 16 16 17 9 14 1017 1 2 14 17 1017 1017 9 1017 1017 4 13 17 13 5 15 12 3 10 9 15 5 1017 11 7 4 17 13, 11 7 17 10 9 1017 17 15 17 5 3 5 1 5 15 1 1 4 2 14 13 2 8 8 15 17 11 15 13 3 9 11 5 3 3 8 5 4 10 5 5 5 17 14 14 5 13 17 10 17 17 10 14 17 1 1017 10 12 9 11 7 10 10 1 12 3 1017 9 4 9 16 16 1, request, 2191
cgs_4ddb2c2f2c564, 0, -1 29 14 -1 30 13 -1 30 12 -1 1 12 -1 1 13 -1 2 14 -1 2 15 -1 1 16 -1 1 17 -1 2 12 -1 2 13 -1 29 12 -1 29 13 -1 29 15 -1 29 16 -1 30 16 -1 29 17 -1 30 17 -1 4 12 -1 4 16 -1 26 12 -1 26 16 -1 0 11 -1 1 11 -1 3 9 -1 2 10 -1 29 10 -1 30 11 -1 31 11 -1 4 9 -1 28 9 -1 27 9 -1 5 10 -1 25 10 -1 7 8 -1 24 8 -1 1 6 -1 1 5 -1 1 4 -1 1 3 -1 2 5 -1 2 3 -1 30 6 -1 29 5 -1 28 4 -1 3 4 -1 23 0 -1 8 0 -1 23 3 -1 23 6 -1 8 3 -1 8 6 -1 2 16 -1 29 3 -1 30 3 -1 30 4 -1 30 5 -1 2 17 -1 0 13 -1 0 16 -1 31 13 -1 31 16 -1 0 1 , 4 7 2 12 1 16 13 15 11 1017 4 12 5 5 14 8 14 8 10 4 14 9 1 3 12 2 17 5 11 12 14 10 3 3 17 1017 10 4 12 14 5 17 7 11 16 8 10 14 17 15 3 1 1017 9 16 3 9 1 5 16 13 11, 12 2 8 12 12 3 1 12 9 9 14 1 12 1017 11 16 1 11 10 9 1 9 8 7 9 10 5 15 3 9 4 2 17 14 9 1 9 3 7 9 5 12 4 1 12 3 12 4 3 13 17 12 1017 13 14 3 1 14 7 1 13 2 5 1017 2 5 13 5 16 7 8 13 15 14 10 9 5, request, 1837
cgs_4dd2b53bb7bb7, 0, 1791, -1 6 13 -1 6 15 -1 22 13 -1 22 15 -1 7 8 -1 23 8 -1 20 8 -1 11 8 -1 11 3 -1 20 0 -1 20 3 -1 11 0 -1 10 6 -1 8 8 -1 22 8 -1 9 8 -1 21 8 -1 6 8 -1 24 8 -1 2 10 -1 4 10 -1 25 8 -1 26 8 -1 21 5 -1 10 2 , 5 3 7 13 14 12 5 3 11 13 3 5 2 8 7 17 12 9 5 14 5 7 3 9 11 1017 3 1 1 7 10 10 7 12 12 4 4 9 10 1 13 8 10 17 8 3 4 11 11 13 4 16 9 4 13 2 8 1 12 8, request, 4 1 1 3 1017 3 12 12 1017 3 17 11 10 14 15 1 9 14 16 4 16 14 14 17 13 1017 13 5 2 3 7 2 2 9 2 5 1017 10 1017 11 14 16 9 17 4 13 5 12 1 13 9 7 4 1 4 4 17 2 9 10 1 14 17 16 17 10 7 3 2
cgs_4dd2b53bb7bb7, 0, 1920, -1 6 13 -1 6 15 -1 22 13 -1 22 15 -1 7 8 -1 23 8 -1 20 8 -1 11 8 -1 11 3 -1 20 0 -1 20 3 -1 11 0 -1 10 6 -1 8 8 -1 22 8 -1 7 7 -1 9 8 -1 21 8 -1 6 8 -1 24 8 -1 2 10 -1 4 10 -1 27 10 -1 25 8 -1 26 8 -1 21 5 -1 10 2 -1 2 0 -1 29 8 -1 29 0 -1 2 7 , 3 17 10 9 7 5 7 11 4 9 7 4 7 5 5 2 14 17 1017 3 7 2 17 12 13 7 13 9 1017 10 12 3 10 1 5 7 9 10 1017 8 11 4 5 12 9 1017 13 9 8 14 4 7 15 14 8 4 7 15 17 13 17 2 17 15 13 7 1 5 2, request, 4 13 12 10 13 8 1017 15 8 11 4 12 3 13 16 4 14 9 1017 12 5 2 17 11 4 15 12 17 1 8 3 7 15 3 15 17 5 4 3 1017 15 1017 3 8 14 15 15 7 1017 1 17 12 8 15 11 11 2 17 8 8 10 5 2 3 15 3
cgs_4ddb2c2f2c564, 0, -1 29 14 -1 30 13 -1 30 12 -1 2 17 -1 1 12 -1 1 13 -1 2 14 -1 2 15 -1 1 16 -1 1 17 -1 2 12 -1 2 13 -1 29 12 -1 29 13 -1 29 15 -1 29 16 -1 30 16 -1 29 17 -1 30 17 -1 4 12 -1 4 16 -1 26 12 -1 26 16 -1 0 11 -1 1 11 -1 3 9 -1 2 10 -1 29 10 -1 30 11 -1 31 11 -1 4 9 -1 28 9 -1 27 9 -1 5 10 -1 25 10 -1 7 8 -1 24 8 -1 1 6 -1 1 5 -1 1 4 -1 1 3 -1 2 5 -1 2 3 -1 30 4 -1 29 3 -1 30 5 -1 30 6 -1 29 5 -1 28 4 -1 3 4 -1 23 0 -1 8 0 -1 23 3 -1 23 6 -1 8 3 -1 8 6 -1 2 16 -1 0 14 -1 0 15 -1 31 15 -1 30 3 -1 31 1 -1 0 1 , 1017 2 7 3 17 9 8 7 16 10 17 13 4 7 10 7 7 4 1017 12 11 5 8 3 3 15 3 7 10 12 8 14 16 7 12 12 10 14 17 9 8 1 2 17 16 1 10 17 1017 12 7 12 10 5 17 10 12 15 9 10 1017 14 8 3 2 3 2 17 2 10 8 14, 3 8 17 8 3 7 1017 14 14 12 10 9 3 2 17 16 9 1 10 15 9 7 9 12 2 8 13 10 1017 2 5 5 4 1017 5 17 14 12 8 5 17 11 1017 15 13 14 1017 15 7 12 10 2 9 7 1 12 17 12 17 17 15 1017 8 4 13 8 17 15 11, request, 2025
cgs_4ddb2c2f2c564, 0, -1 29 14 -1 30 13 -1 30 12 -1 2 17 -1 1 12 -1 1 13 -1 2 14 -1 2 15 -1 1 16 -1 1 17 -1 2 12 -1 2 13 -1 29 12 -1 29 13 -1 29 15 -1 29 16 -1 30 16 -1 29 17 -1 30 17 -1 4 12 -1 4 16 -1 26 12 -1 26 16 -1 0 11 -1 1 11 -1 3 9 -1 2 10 -1 29 10 -1 30 11 -1 31 11 -1 4 9 -1 28 9 -1 27 9 -1 5 10 -1 25 10 -1 7 8 -1 24 8 -1 1 6 -1 1 5 -1 1 4 -1 1 3 -1 2 5 -1 2 3 -1 30 4 -1 29 3 -1 30 5 -1 30 6 -1 29 5 -1 28 4 -1 3 4 -1 23 0 -1 8 0 -1 23 3 -1 23 6 -1 8 3 -1 8 6 -1 30 3 -1 2 16 -1 0 14 -1 0 15 -1 31 15 -1 0 1 -1 31 1 , 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13, 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12, friend, 540
cgs_4dd9fee41fb53, 0, -1 10 12 -1 10 14 -1 10 16 -1 20 12 -1 20 14 -1 20 16 -1 20 0 -1 11 0 -1 20 3 -1 11 3 -1 20 6 -1 11 6 -1 3 10 -1 4 9 -1 5 10 -1 7 8 -1 8 8 -1 7 12 -1 7 13 -1 7 14 -1 7 15 -1 7 16 -1 24 12 -1 24 13 -1 24 14 -1 24 15 -1 24 16 -1 27 9 -1 25 10 -1 24 8 -1 23 8 -1 1 1 -1 8 1 -1 5 7 -1 25 7 -1 22 0 -1 29 0 -1 4 1 -1 7 5 -1 1 6 -1 25 1 -1 28 6 -1 22 5 -1 25 4 -1 5 4 -1 8 12 -1 8 14 -1 8 16 -1 22 16 -1 22 14 -1 22 12 -1 0 11 -1 1 11 -1 2 10 -1 31 11 -1 30 11 -1 29 10 -1 28 10 , 9 12 7 2 2 8 15 2 5 17 12 4 1 3 4 1017 10 13 8 5 15 5 5 12 1 12 13 4 1 2 2 5 2 17 5 3 2 1017 1017 9 2 1017 17 1 2 11 7 9 13 10 9 3 1 9 12 16 1 9 10 1017 7 4 12 4 5 8 7 14 7 16 13 9 17 12 17 3 8 14 17 2 2 3 13 7 13 14 1017 7 12 15 14 13 5 2 8 12 2 14 17 12 16 8 17 5 17 4 9 4 17 10 3 12 1 5 12 9 5 16 17 8 17 12 2 1 17 7 7 15 4 5 11 1 4 13 17 14 8 4 1017 3 15 9 12 1 8 5 3 8 12 3 9 10 12 14 5 10 12 2 13 5 2 16 17 5 16 2 14 11 7 11 11 1 17 17 8 4 9 1017 1 10 14 2 9 3 13 12 16 1017 3 17 14 1017 17 4 1 14 3 10 10 14 10 10 1 10 12 15 10, 13 17 1017 13 8 13 2 1017 12 1 5 1 8 16 5 2 12 17 13 1 5 5 10 17 13 7 17 1 5 7 1017 4 14 13 17 13 15 2 4 1017 1 14 7 3 13 15 9 4 8 2 2 5 5 12 14 13 1 14 12 15 5 4 3 3 2 4 1017 1017 17 10 1017 10 1017 13 12 3 8 3 14 4 9 7 2 8 1 9 9 17 17 14 8 17 10 14 2 15 2 3 7 16 8 9 1 2 9 7 10 8 17 15 3 2 3 8 16 17 15 5 14 8 12 8 7 14 1017 7 3 1 5 5 8 15 10 4 2 4 16 10 11 7 3 7 11 17 2 17 8 3 17 17 16 1 10 13 9 9 15 1017 1 8 12 1 3 4 3 7 8 14 12 12 14 8 14 1 12 13 17 2 7 1 14 1 4 2 12 4 16 10 12 15 10 15 15 17 16 8 1017 5 7 16 2 11 12 7 1 12 10 5 15 10 14 1 1, 5868, request
cgs_4dce36741f171, 0, 4 12 4 14 4 7 13 7 15 9 13 12 1017 11 3 1017 8 4 17 3 4 9 14 17 5 8 8 4 11 13 13 5 12 9 8 8 4 9 3 3 13 4 8 17 12 4 4 5 12 2 2 15 14 17 3 14 1017 15 2 9 3 4 7 5 15 13 4 1 8 5 17 4 15 4 1 12 5 11 11 15 5 10 13 8 17 11 4 10 5 2 11 14 4 4 8 16 1 7 1017 3 5 8 3 14 3 8 10 4 2 9 9 5 15 8 1 15 12 4, 3689, -1 26 12 -1 5 12 -1 26 14 -1 26 16 -1 5 13 -1 5 15 -1 5 17 -1 26 13 -1 26 15 -1 26 17 -1 29 10 -1 27 9 -1 28 10 -1 4 10 -1 11 8 -1 9 8 -1 20 8 -1 22 8 -1 3 10 -1 2 10 -1 10 9 -1 21 9 -1 26 9 -1 25 9 -1 23 16 -1 7 12 -1 24 4 -1 7 8 -1 23 12 -1 7 16 -1 7 10 -1 23 10 -1 23 14 -1 7 14 -1 24 8 -1 24 6 -1 24 2 -1 24 0 -1 9 2 -1 9 6 -1 21 2 -1 21 6 -1 25 2 -1 25 6 -1 8 7 -1 23 7 -1 8 1 -1 23 1 -1 8 5 -1 23 5 -1 8 3 -1 7 6 -1 7 4 -1 7 2 -1 7 0 -1 23 3 -1 26 7 -1 26 6 -1 26 8 -1 26 1 -1 5 14 -1 5 16 -1 5 8 -1 6 6 -1 5 10 -1 4 8 -1 26 5 -1 26 2 -1 26 4 -1 5 3 -1 4 1 -1 5 6 -1 5 2 -1 5 1 -1 26 3 -1 26 0 -1 5 0 -1 4 0 -1 9 4 -1 22 4 -1 9 0 -1 22 0 -1 6 2 -1 5 4 -1 5 5 -1 5 7 -1 4 2 -1 4 3 -1 4 4 -1 4 5 -1 4 6 -1 4 7 -1 27 0 -1 27 1 -1 27 2 -1 27 3 -1 27 4 -1 27 5 -1 27 6 -1 27 7 -1 27 8 , 12 8 4 9 1 15 12 5 7 11 1017 16 5 2 13 14 1 5 16 1 4 16 1 11 4 9 13 9 8 1 10 10 13 7 2 5 2 13 4 5 9 13 1 12 13 15 5 14 17 17 15 1 12 1017 8 12 7 9 3 2 2 17 12 1017 16 7 13 16 9 8 3 7 14 11 9 1017 14 13 1017 1017 1 15 7 2 12 4 10 13 8 14 7 3 3 1017 11 4 1017 5 17 5 4 17 9 12 17 7 15 12 17 11 2 4 13 3 15 8 1017 2 14 7 17 1 7 7 3 12 5 13 1 5 14 3 1 2 9 15 10 7 9 1 15 5 4 7 10 17 8, request
cgs_4dce36741f171, 0, 13 7 10 1 14 9 10 13 11 10 3 14 14 17 10 10 8 7 12 17 17 4 10 9 8 1 3 13 3 8 9 1017 1 1 8 13 2 7 14 5 3 13 8 8 15 4 3 17 13 5 2 9 2 4 16 1017 14 8 9 1 2 12 10 12 13 9 4 3 2 16 14 5 15 1017 7 12 1017 10 5 7 15 17 16 1 8 8 15 5 8 4 17 8 2 3 17 9 1 11 7 1017 7 13 12 14 13 8 10 11 17 14 12 13 5 7 3 14 12 1017 9 12 8 4 4 1017 12 1 11 9 10 10 1017 4 1 10 1017 4 9 7 12 7 10 13 1 4 1017 1 15 5 8, 3893, -1 26 12 -1 5 12 -1 26 14 -1 26 16 -1 5 13 -1 5 15 -1 5 17 -1 26 13 -1 26 15 -1 26 17 -1 29 10 -1 27 9 -1 28 10 -1 4 10 -1 11 8 -1 9 8 -1 20 8 -1 22 8 -1 3 10 -1 2 10 -1 10 9 -1 21 9 -1 26 9 -1 25 9 -1 23 16 -1 7 12 -1 24 4 -1 7 8 -1 23 12 -1 7 16 -1 7 10 -1 23 10 -1 23 14 -1 7 14 -1 24 8 -1 24 6 -1 24 2 -1 24 0 -1 9 2 -1 9 6 -1 21 2 -1 21 6 -1 25 2 -1 25 6 -1 8 7 -1 23 7 -1 8 1 -1 23 1 -1 8 5 -1 23 5 -1 8 3 -1 7 6 -1 7 4 -1 7 2 -1 7 0 -1 23 3 -1 26 7 -1 26 6 -1 26 8 -1 26 1 -1 5 14 -1 5 16 -1 5 8 -1 4 7 -1 6 6 -1 6 2 -1 5 10 -1 5 7 -1 4 6 -1 4 4 -1 4 3 -1 4 8 -1 26 5 -1 26 2 -1 26 4 -1 5 5 -1 5 4 -1 5 3 -1 4 2 -1 4 1 -1 27 8 -1 5 6 -1 5 2 -1 5 1 -1 4 5 -1 26 3 -1 27 7 -1 27 6 -1 27 5 -1 27 4 -1 27 3 -1 27 2 -1 27 1 -1 26 0 -1 27 0 -1 5 0 -1 4 0 -1 9 4 -1 22 4 -1 9 0 -1 22 0 -1 3 6 -1 28 6 , 9 15 16 1 9 17 13 12 7 1 9 4 3 14 13 14 15 1 13 9 14 8 2 5 15 3 4 14 11 10 15 14 4 3 2 17 9 9 2 1 5 12 13 12 11 11 13 10 1 15 9 1017 17 17 8 3 12 17 7 5 9 12 11 13 10 4 7 17 1017 17 5 10 13 7 4 13 10 1 3 2 2 11 16 14 5 9 7 1017 9 1 7 17 9 7 17 1017 9 1 4 7 4 7 16 8 1 14 11 16 9 11 12 5 13 1017 10 9 17 8 1 8 1017 3 12 13 1 15, request
cgs_4dd9fee41fb53, 0, -1 10 12 -1 10 14 -1 10 16 -1 20 12 -1 20 14 -1 20 16 -1 20 0 -1 11 0 -1 20 3 -1 11 3 -1 20 6 -1 11 6 -1 3 10 -1 4 9 -1 5 10 -1 7 8 -1 8 8 -1 7 12 -1 7 13 -1 7 14 -1 7 15 -1 7 16 -1 24 12 -1 24 13 -1 24 14 -1 24 15 -1 24 16 -1 27 9 -1 25 10 -1 24 8 -1 23 8 -1 1 1 -1 8 1 -1 5 7 -1 25 7 -1 22 0 -1 29 0 -1 4 1 -1 7 5 -1 1 6 -1 25 1 -1 28 6 -1 22 5 -1 25 4 -1 5 4 -1 8 12 -1 8 14 -1 8 16 -1 22 16 -1 22 14 -1 22 12 -1 0 11 -1 1 11 -1 2 10 -1 31 11 -1 30 11 -1 29 10 -1 28 10 , 3 3 13 9 13 1017 3 2 1 9 13 8 3 14 7 4 5 1 3 13 15 1017 14 4 15 7 15 17 1 1017 10 8 12 1 7 7 1017 12 5 2 10 3 16 15 15 2 8 13 12 10 16 1 11 9 1 5 12 3 13 16 9 4 5 3 5 1017 1017 14 7 14 7 9 15 2 14 1017 12 2 9 5 15 1017 13 4 12 17 2 5 7 17 5 5 11 12 1 17 17 4 2 2 13 1017 4 12 4 1017 17 14 1 5 14 4 17 8 3 8 3 1017 14 17 17 11 1 15 2 16 1 5 5 4 11 10 4 13 14 4 13 2 13 9 16 10 11 14 16 1 5 11 5 9 10 15 10 14 12 15 10 2 14 2 1017 14 12 8 11 15 4 8 15 7 15 1 3 12 15 17 3 2 1017 15 2 8 11 2 1 3 2 2 2 12 14, 1017 10 4 10 2 15 7 4 14 15 3 4 17 3 11 5 1 13 12 12 8 1017 13 5 16 2 8 1 2 1 5 2 13 1 9 12 11 15 16 5 1 14 13 3 1017 10 8 12 14 10 2 10 13 11 11 1 8 17 4 12 1017 4 3 13 12 12 16 12 9 15 3 4 2 12 9 11 17 9 8 7 2 15 14 7 16 7 17 4 2 12 8 8 17 10 16 1017 7 7 12 2 8 14 9 2 5 3 17 2 16 4 13 4 2 15 7 12 9 9 3 4 12 4 13 7 13 1 3 17 11 15 14 7 12 15 10 3 4 16 1017 9 3 9 14 13 4 12 10 14 15 3 9 15 1 16 17 8 13 7 13 4 3 10 17 3 4 8 9 10 8 3 17 3 9 12 9 7 3 2 14 1017 3 14 4 7 12 2 1 7 5 15 5 7 9 14 1017 17 2 1017 4 17 14 1 1 17 8 12 1017 7 14 3 14 7 9, 5461, request
